"Date","Occupation Code","Occupation Skill Level","Occupation Standard","Occupation","Count"
2014-12-31,"234611","Skill level 1","ANZSCO","Medical Laboratory Scientist",0
2014-12-31,"234711","Skill level 1","ANZSCO","Veterinarian",3
2014-12-31,"241111","Skill level 1","ANZSCO","Early Childhood (Pre-primary School) Teacher",15
2014-12-31,"241213","Skill level 1","ANZSCO","Primary School Teacher",3
2014-12-31,"241411","Skill level 1","ANZSCO","Secondary School Teacher",3
2014-12-31,"241599","Skill level 1","ANZSCO","Special Education Teachers nec",3
2014-12-31,"242111","Skill level 1","ANZSCO","University Lecturer",15
2014-12-31,"242211","Skill level 1","ANZSCO","Vocational Education Teacher (Aus) / Polytechnic Teacher (NZ)",0
2014-12-31,"249214","Skill level 1","ANZSCO","Music Teacher (Private Tuition)",0
2014-12-31,"251212","Skill level 1","ANZSCO","Medical Radiation Therapist",0
2014-12-31,"251312","Skill level 1","ANZSCO","Occupational Health and Safety Adviser",0
2014-12-31,"252311","Skill level 1","ANZSCO","Dental Specialist",3
2014-12-31,"252411","Skill level 1","ANZSCO","Occupational Therapist",3
2014-12-31,"252511","Skill level 1","ANZSCO","Physiotherapist",0
2014-12-31,"253111","Skill level 1","ANZSCO","General Practitioner",3
2014-12-31,"253112","Skill level 1","ANZSCO","Resident Medical Officer",6
2014-12-31,"253312","Skill level 1","ANZSCO","Cardiologist",0
2014-12-31,"253324","Skill level 1","ANZSCO","Thoracic Medicine Specialist",3
2014-12-31,"253411","Skill level 1","ANZSCO","Psychiatrist",3
2014-12-31,"253511","Skill level 1","ANZSCO","Surgeon (General)",0
2014-12-31,"253514","Skill level 1","ANZSCO","Orthopaedic Surgeon",3
2014-12-31,"253917","Skill level 1","ANZSCO","Diagnostic and Interventional Radiologist",3
2014-12-31,"254111","Skill level 1","ANZSCO","Midwife",0
2014-12-31,"254412","Skill level 1","ANZSCO","Registered Nurse (Aged Care)",39
2014-12-31,"254415","Skill level 1","ANZSCO","Registered Nurse (Critical Care and Emergency)",3
2014-12-31,"254418","Skill level 1","ANZSCO","Registered Nurse (Medical)",6
2014-12-31,"254421","Skill level 1","ANZSCO","Registered Nurse (Medical Practice)",0
2014-12-31,"254423","Skill level 1","ANZSCO","Registered Nurse (Perioperative)",6
2014-12-31,"254424","Skill level 1","ANZSCO","Registered Nurse (Surgical)",3
2014-12-31,"261111","Skill level 1","ANZSCO","ICT Business Analyst",6
2014-12-31,"261112","Skill level 1","ANZSCO","Systems Analyst",9
2014-12-31,"261211","Skill level 1","ANZSCO","Multimedia Specialist",0
2014-12-31,"261212","Skill level 1","ANZSCO","Web Developer",9
2014-12-31,"261311","Skill level 1","ANZSCO","Analyst Programmer",9
2014-12-31,"261312","Skill level 1","ANZSCO","Developer Programmer",12
2014-12-31,"261313","Skill level 1","ANZSCO","Software Engineer",21
2014-12-31,"261314","Skill level 1","ANZSCO","Software Tester",6
2014-12-31,"261399","Skill level 1","ANZSCO","Software and Applications Programmers nec",3
2014-12-31,"262111","Skill level 1","ANZSCO","Database Administrator",3
2014-12-31,"262112","Skill level 1","ANZSCO","ICT Security Specialist",0
2014-12-31,"262113","Skill level 1","ANZSCO","Systems Administrator",6
2014-12-31,"263111","Skill level 1","ANZSCO","Computer Network and Systems Engineer",6
2014-12-31,"263112","Skill level 1","ANZSCO","Network Administrator",0
2014-12-31,"263113","Skill level 1","ANZSCO","Network Analyst",0
2014-12-31,"263211","Skill level 1","ANZSCO","ICT Quality Assurance Engineer",3
2014-12-31,"263212","Skill level 1","ANZSCO","ICT Support Engineer",3
2014-12-31,"263213","Skill level 1","ANZSCO","ICT Systems Test Engineer",3
2014-12-31,"263299","Skill level 1","ANZSCO","ICT Support and Test Engineers nec",0
2014-12-31,"263311","Skill level 1","ANZSCO","Telecommunications Engineer",9
2014-12-31,"263312","Skill level 1","ANZSCO","Telecommunications Network Engineer",3
2014-12-31,"271299","Skill level 1","ANZSCO","Judicial and Other Legal Professionals nec",0
2014-12-31,"271311","Skill level 1","ANZSCO","Solicitor",0
2014-12-31,"272115","Skill level 1","ANZSCO","Student Counsellor",3
2014-12-31,"272211","Skill level 1","ANZSCO","Minister of Religion",3
2014-12-31,"272399","Skill level 1","ANZSCO","Psychologists nec",0
2014-12-31,"272413","Skill level 1","ANZSCO","Translator",3
2014-12-31,"272511","Skill level 1","ANZSCO","Social Worker",0
2014-12-31,"272611","Skill level 1","ANZSCO","Community Arts Worker",0
2014-12-31,"311215","Skill level 2","ANZSCO","Pharmacy Technician",3
2014-12-31,"311216","Skill level 3","ANZSCO","Pathology Collector (Aus) / Phlebotomist (NZ)",0
2014-12-31,"311399","Skill level 2","ANZSCO","Primary Products Inspectors nec",0
2014-12-31,"311412","Skill level 2","ANZSCO","Earth Science Technician",0
2014-12-31,"311414","Skill level 2","ANZSCO","School Laboratory Technician",3
2014-12-31,"311499","Skill level 2","ANZSCO","Science Technicians nec",0
2014-12-31,"312112","Skill level 2","ANZSCO","Building Associate",3
2014-12-31,"312114","Skill level 2","ANZSCO","Construction Estimator",3
2014-12-31,"312199","Skill level 2","ANZSCO","Architectural, Building and Surveying Technicians nec",0
2014-12-31,"312212","Skill level 2","ANZSCO","Civil Engineering Technician",0
2014-12-31,"312311","Skill level 2","ANZSCO","Electrical Engineering Draftsperson",3
2014-12-31,"312312","Skill level 2","ANZSCO","Electrical Engineering Technician",0
2014-12-31,"312411","Skill level 2","ANZSCO","Electronic Engineering Draftsperson",3
2014-12-31,"312412","Skill level 2","ANZSCO","Electronic Engineering Technician",3
2014-12-31,"312511","Skill level 2","ANZSCO","Mechanical Engineering Draftsperson",3
2014-12-31,"312512","Skill level 2","ANZSCO","Mechanical Engineering Technician",0
2014-12-31,"312611","Skill level 2","ANZSCO","Safety Inspector",0
2014-12-31,"312912","Skill level 2","ANZSCO","Metallurgical or Materials Technician",0
2014-12-31,"313112","Skill level 2","ANZSCO","ICT Customer Support Officer",27
2014-12-31,"313113","Skill level 2","ANZSCO","Web Administrator",6
2014-12-31,"313199","Skill level 2","ANZSCO","ICT Support Technicians nec",18
2014-12-31,"313214","Skill level 2","ANZSCO","Telecommunications Technical Officer or Technologist",0
2014-12-31,"321211","Skill level 3","ANZSCO","Motor Mechanic (General)",6
2014-12-31,"321212","Skill level 3","ANZSCO","Diesel Motor Mechanic",6
2014-12-31,"322114","Skill level 3","ANZSCO","Metal Casting Trades Worker",3
2014-12-31,"322211","Skill level 3","ANZSCO","Sheetmetal Trades Worker",0
2014-12-31,"322311","Skill level 3","ANZSCO","Metal Fabricator",3
2014-12-31,"322312","Skill level 3","ANZSCO","Pressure Welder",0
2014-12-31,"322313","Skill level 3","ANZSCO","Welder (First Class) (Aus) / Welder (NZ)",0
2014-12-31,"323111","Skill level 3","ANZSCO","Aircraft Maintenance Engineer (Avionics)",3
2014-12-31,"323213","Skill level 3","ANZSCO","Fitter-Welder",6
2014-12-31,"323214","Skill level 3","ANZSCO","Metal Machinist (First Class)",3
2014-12-31,"323412","Skill level 3","ANZSCO","Toolmaker",0
2014-12-31,"324111","Skill level 3","ANZSCO","Panelbeater",0
2014-12-31,"324311","Skill level 3","ANZSCO","Vehicle Painter",3
2014-12-31,"331211","Skill level 3","ANZSCO","Carpenter and Joiner",0
2014-12-31,"331212","Skill level 3","ANZSCO","Carpenter",6
2014-12-31,"331213","Skill level 3","ANZSCO","Joiner",0
2014-12-31,"332211","Skill level 3","ANZSCO","Painting Trades Worker",9
2014-12-31,"333111","Skill level 3","ANZSCO","Glazier",0
2014-12-31,"333211","Skill level 3","ANZSCO","Fibrous Plasterer",3
2014-12-31,"333411","Skill level 3","ANZSCO","Wall and Floor Tiler",3
2014-12-31,"334111","Skill level 3","ANZSCO","Plumber (General)",3
2014-12-31,"341111","Skill level 3","ANZSCO","Electrician (General)",6
2014-12-31,"342111","Skill level 3","ANZSCO","Airconditioning and Refrigeration Mechanic",3
2014-12-31,"342211","Skill level 3","ANZSCO","Electrical Linesworker (Aus) / Electrical Line Mechanic (NZ)",3
2014-12-31,"342313","Skill level 3","ANZSCO","Electronic Equipment Trades Worker",3
2014-12-31,"342315","Skill level 3","ANZSCO","Electronic Instrument Trades Worker (Special Class)",0
2014-12-31,"342414","Skill level 3","ANZSCO","Telecommunications Technician",0
2014-12-31,"351111","Skill level 3","ANZSCO","Baker",3
2014-12-31,"351112","Skill level 3","ANZSCO","Pastrycook",3
2014-12-31,"351311","Skill level 2","ANZSCO","Chef",51
2014-12-31,"351411","Skill level 3","ANZSCO","Cook",6
2014-12-31,"362212","Skill level 3","ANZSCO","Arborist",3
2014-12-31,"362213","Skill level 3","ANZSCO","Landscape Gardener",0
2014-12-31,"362411","Skill level 3","ANZSCO","Nurseryperson",3
2014-12-31,"391111","Skill level 3","ANZSCO","Hairdresser",6
2014-12-31,"393212","Skill level 3","ANZSCO","Clothing Patternmaker",3
2014-12-31,"393213","Skill level 3","ANZSCO","Dressmaker or Tailor",0
2014-12-31,"393311","Skill level 3","ANZSCO","Upholsterer",0
2014-12-31,"394213","Skill level 3","ANZSCO","Wood Machinist",3
2014-12-31,"399212","Skill level 3","ANZSCO","Gas or Petroleum Operator",0
2014-12-31,"399611","Skill level 3","ANZSCO","Signwriter",0
2014-12-31,"399999","Skill level 3","ANZSCO","Technicians and Trades Workers nec",0
2014-12-31,"411213","Skill level 2","ANZSCO","Dental Technician",0
2014-12-31,"411311","Skill level 3","ANZSCO","Diversional Therapist",3
2014-12-31,"411411","Skill level 2","ANZSCO","Enrolled Nurse",3
2014-12-31,"411512","Skill level 2","ANZSCO","Kaiawhina (Hauora) (Maori Health Assistant)",0
2014-12-31,"411611","Skill level 2","ANZSCO","Massage Therapist",3
2014-12-31,"411711","Skill level 2","ANZSCO","Community Worker",6
2014-12-31,"411714","Skill level 2","ANZSCO","Parole or Probation Officer",0
2014-12-31,"411715","Skill level 2","ANZSCO","Residential Care Officer",9
2014-12-31,"411716","Skill level 2","ANZSCO","Youth Worker",0
2014-12-31,"431411","Skill level 3","ANZSCO","Hotel Service Manager",3
2014-12-31,"442111","Skill level 4","ANZSCO","Prison Officer",3
2014-12-31,"442216","Skill level 3","ANZSCO","Security Consultant",3
2014-12-31,"452316","Skill level 3","ANZSCO","Tennis Coach",0
2014-12-31,"452413","Skill level 3","ANZSCO","Jockey",0
2014-12-31,"511111","Skill level 2","ANZSCO","Contract Administrator",3
2014-12-31,"511112","Skill level 2","ANZSCO","Program or Project Administrator",9
2014-12-31,"512111","Skill level 2","ANZSCO","Office Manager",12
2014-12-31,"512299","Skill level 2","ANZSCO","Practice Managers nec",3
2014-12-31,"521111","Skill level 3","ANZSCO","Personal Assistant",3
2014-12-31,"521212","Skill level 3","ANZSCO","Legal Secretary",0
2014-12-31,"611211","Skill level 3","ANZSCO","Insurance Agent",0
2014-12-31,"612114","Skill level 3","ANZSCO","Real Estate Agent",0
2014-12-31,"639211","Skill level 3","ANZSCO","Retail Buyer",3
2014-12-31,"841512","Skill level 5","ANZSCO","Dairy Cattle Farm Worker",3
2015-01-31,"(not recorded)","(not recorded)","N/A","(not recorded)",6
2015-01-31,"99999","(not recorded)","NZSCO","Not Stated",18
2015-01-31,"111111","Skill level 1","ANZSCO","Chief Executive or Managing Director",3
2015-01-31,"111211","Skill level 1","ANZSCO","Corporate General Manager",3
2015-01-31,"121213","Skill level 1","ANZSCO","Fruit or Nut Grower",3
2015-01-31,"121215","Skill level 1","ANZSCO","Grape Grower",3
2015-01-31,"121313","Skill level 1","ANZSCO","Dairy Cattle Farmer",15
2015-01-31,"121315","Skill level 1","ANZSCO","Goat Farmer",0
2015-01-31,"131112","Skill level 1","ANZSCO","Sales and Marketing Manager",6
2015-01-31,"131113","Skill level 1","ANZSCO","Advertising Manager",3
2015-01-31,"132111","Skill level 1","ANZSCO","Corporate Services Manager",3
2015-01-31,"132311","Skill level 1","ANZSCO","Human Resource Manager",0
2015-01-31,"132411","Skill level 1","ANZSCO","Policy and Planning Manager",0
2015-01-31,"132511","Skill level 1","ANZSCO","Research and Development Manager",0
2015-01-31,"133111","Skill level 1","ANZSCO","Construction Project Manager",3
2015-01-31,"133311","Skill level 1","ANZSCO","Importer or Exporter",0
2015-01-31,"133512","Skill level 1","ANZSCO","Production Manager (Manufacturing)",0
2015-01-31,"133611","Skill level 1","ANZSCO","Supply and Distribution Manager",3
2015-01-31,"133612","Skill level 1","ANZSCO","Procurement Manager",3
2015-01-31,"134111","Skill level 1","ANZSCO","Child Care Centre Manager",0
2015-01-31,"135112","Skill level 1","ANZSCO","ICT Project Manager",21
2015-01-31,"135199","Skill level 1","ANZSCO","ICT Managers nec",3
2015-01-31,"139111","Skill level 1","ANZSCO","Commissioned Defence Force Officer",3
2015-01-31,"139914","Skill level 1","ANZSCO","Quality Assurance Manager",3
2015-01-31,"139999","Skill level 1","ANZSCO","Specialist Managers nec",3
2015-01-31,"141111","Skill level 2","ANZSCO","Cafe or Restaurant Manager",36
2015-01-31,"141211","Skill level 2","ANZSCO","Caravan Park and Camping Ground Manager",0
2015-01-31,"141311","Skill level 2","ANZSCO","Hotel or Motel Manager",3
2015-01-31,"141411","Skill level 2","ANZSCO","Licensed Club Manager",0
2015-01-31,"141999","Skill level 2","ANZSCO","Accommodation and Hospitality Managers nec",3
2015-01-31,"142111","Skill level 2","ANZSCO","Retail Manager (General)",60
2015-01-31,"142116","Skill level 2","ANZSCO","Travel Agency Manager",3
2015-01-31,"149211","Skill level 2","ANZSCO","Call or Contact Centre Manager",3
2015-01-31,"149212","Skill level 2","ANZSCO","Customer Service Manager",6
2015-01-31,"149411","Skill level 2","ANZSCO","Fleet Manager",0
2015-01-31,"149913","Skill level 2","ANZSCO","Facilities Manager",3
2015-01-31,"149999","Skill level 2","ANZSCO","Hospitality, Retail and Service Managers nec",3
2015-01-31,"212112","Skill level 1","ANZSCO","Media Producer (excluding Video)",3
2015-01-31,"212311","Skill level 1","ANZSCO","Art Director (Film, Television or Stage)",0
2015-01-31,"212399","Skill level 1","ANZSCO","Film, Television, Radio and Stage Directors nec",0
2015-01-31,"221111","Skill level 1","ANZSCO","Accountant (General)",9
2015-01-31,"221112","Skill level 1","ANZSCO","Management Accountant",0
2015-01-31,"221113","Skill level 1","ANZSCO","Taxation Accountant",0
2015-01-31,"221213","Skill level 1","ANZSCO","External Auditor",3
2015-01-31,"222199","Skill level 2","ANZSCO","Financial Brokers nec",0
2015-01-31,"222211","Skill level 1","ANZSCO","Financial Market Dealer",3
2015-01-31,"223111","Skill level 1","ANZSCO","Human Resource Adviser",0
2015-01-31,"223112","Skill level 1","ANZSCO","Recruitment Consultant",3
2015-01-31,"223211","Skill level 1","ANZSCO","ICT Trainer",0
2015-01-31,"224112","Skill level 1","ANZSCO","Mathematician",0
2015-01-31,"224113","Skill level 1","ANZSCO","Statistician",3
2015-01-31,"224412","Skill level 1","ANZSCO","Policy Analyst",3
2015-01-31,"224711","Skill level 1","ANZSCO","Management Consultant",0
2015-01-31,"224712","Skill level 1","ANZSCO","Organisation and Methods Analyst",3
2015-01-31,"225111","Skill level 1","ANZSCO","Advertising Specialist",0
2015-01-31,"225112","Skill level 1","ANZSCO","Market Research Analyst",3
2015-01-31,"225113","Skill level 1","ANZSCO","Marketing Specialist",9
2015-01-31,"225212","Skill level 1","ANZSCO","ICT Business Development Manager",6
2015-01-31,"225213","Skill level 1","ANZSCO","ICT Sales Representative",3
2015-01-31,"225411","Skill level 1","ANZSCO","Sales Representative (Industrial Products)",0
2015-01-31,"225499","Skill level 1","ANZSCO","Technical Sales Representatives nec",3
2015-01-31,"231111","Skill level 1","ANZSCO","Aeroplane Pilot",0
